Sentiment,Text,Label,Prediction
0,Lima Airport is a zoo. Inca trail may not happen.  #fb,0,0
0,"I'm watching Kendra and I really wish Holly, Bridget, and Kendra would be with Heff again! Heff seems like he really misses them.",0,0
4,@andrewbuxton Oh thank you for looking.,1,1
0,some team fortress 2. i just want the backburner,0,0
4,"@Lark_vamp_ You can soon change that, and I think it's beautiful!",1,1
0,@EmilyOsment all i want to know is if i was talking to a poser on facebook and why she deleted me  emily tmesmo?   please xlet me no,0,0
4,@brendanbaldwin hey! u know a good serverside RoR or obj-C developer that is like you but less expensive?  we have a 1K referral,1,1
4,@ChefPaul10 LOL that works for me!!!!!  Serve it up,1,1
0,Help! HP went into sleep mode and won't wake up! HP customer service not helping.,0,0
4,Big Bang &quot;Haru Haru&quot; ? http://twt.fm/136855 #twtfm - I like this song. It's MY song of the day or something. Ha-ha. Listen to it~,1,1
0,"@Isabella091108 I don't have accidents too often now, but sometimes I get overexcited &amp; forget  So mom praises me when I get it right.",0,1
4,on myspace also !!!!,1,1
0,urggh runny nose.  I'm not short of things to complain about today.,0,0
4,@cookierita Your Pooh cookies were incredible!,1,1
0,@sav01 Our farmers markets don't start getting good until around July when the local crops start producing.,0,1
4,@bobbinrob So how's things going at the uk con..as far as u know.Is it as good as ours? AND which 1 was your personal favorite Con.?,1,1
0,So so so bored...,0,0
0,is annoyed that Cincy is a Delta hub. I can never get good fares.,0,0
4,@Paulb63 getting the addiction I see,1,1
0,"@81bronco I can't today.... have too much work to do, since I am taking tomorrow off...  sucks tho.",0,0
0,@billy_burke where's our Twiss?  No BB Love For us @so_robsessed,0,0
0,uugghhh bout to knock out driving to tj 2morrow,0,1
0,@kersten_smith why?,0,0
0,Ouuuch I burned my boob on a pizza roll,0,0
0,I have not tweeted in so long! Work tomorrow till 9,0,0
0,argh grrr why do ppl text me when i dnt have credit  sigh,0,0
4,"@MaddieChew Dont you feel weired on facebook, you know, with all the celebrities and wotnot. it makes me feel like a bit of a dork. hehe",1,1
4,"Hm, My first message on Twitter",1,1
4,"Woke up, had nice breakfast, watched some Farscape, then went back to sleep for a couple hours. Awesome start to a day.",1,1
0,"woke up at 5am today, convinced it was 5pm. BadTimes",0,1
0,@nicklenko im sad i never saw you,0,0
0,"Enduring pain.  Got a headache, which sucks since I have to study later.",0,0
0,@HarbourSeal no news from anywhere going to start with the posters today  come back mau mau,0,0
0,You are of no use to me.,0,0
0,"getting sick, it's miserable outside, yuck   *",0,0
0,@candiesephoria pick up your phone sis  .,0,0
0,feeling very dehydrated at the moment,0,0
0,I knew I should have only come to stockland with $100. gahh! broke again,0,0
4,@GrizzlyCullen Howdi fella!! How are you! We haven't  been on at the same time in ages! Liking your blip music!!,1,1
4,@MellissaD Scrotums arent all that great. They just hang there looking like a wrinkly old man. The coolness of the leather is nice tho!,1,1
0,misses getting out of the car on the passenger's side.,0,0
0,@britttnicole The same with me but I still have to go to school,0,0
0,Talk about worse day ever. A lot of bad things &amp; I had to mop up iced tea that someone spilled while the whole store watched  feeling sick,0,0
4,"@jeffparks Good morning, sir",1,1
4,"So, about my new video.  Uhm. Check it out if you haven't already. http://bit.ly/13jadR",1,1
4,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance.",1,1
4,"Leavin iluvlive now, Bashy did well respect to him... I'll definitely peep the album and show support",1,1
4,@Vixenwitch You will find me to be a very patient person,1,1
4,Did you build a panic room complete with bourbon?  RB: @SpinningDiscs: ....goes out to @girlpiper ...do I nee... ? http://blip.fm/~7c3xz,1,1
0,@NinasFeet - I don't want unfollow you!  I met you at the New Haven DC concert. I was 4th in line. We talked you showed me wolf.. I like u,0,0
4,"I'm going to hop in the tub for a bit, work the kinks out of my back.  Before the sky gets any darker! lmao  Be back soon.",1,1
4,Goodnight everyone! I hope you all have a wonderful weekend,1,1
4,Good morning twiggaz!!! It's Sunday &quot;Funday&quot; LOL Go to Church if you can. God bless! I love you all,1,1
0,Watching the Cavaliers and the Penguins...and both are losing at the moment  boo. I have faith in them &lt;3,0,0
4,@coldplay thank you for using twitter! i've been waiting for so long. and ty for LRLRL it's amazing,1,1
0,still working on my presentation for tomorrow....,0,0
0,"Building new PC. Component manufacturers - thank you for making it so easy to install your products, I love a challenge",0,1
4,advises tim to try swishing with some whiskey,1,1
0,new vid up in 6 hours,0,0
4,"Had a wonderful day with my family, shopping is done, dinner is done, and now time for Ahren to bed.",1,1
0,"On duty from 12-6pm in Hunt, then 7:30pm-2:30am in BBR... not fun.",0,0
0,"@baconpops Hate to say it, but a friend of mine said he got some BaconPops and wasn't impressed.    Too bad, it's a great concept!",0,0
4,At the train station. In a hurry. Will watch Drag Me To Hell with @solokiel @jaymsterbean @kymzel,1,1
0,@nelsonmaud fucking amazing just got shit loadsa work to do  haha,0,0
0,#Lauriol #margs with besties! Imma aging  @johnmwilburn,0,1
0,"My livestrong wristband snapped yesterday  , but already ordered an other one. @lancearmstrong",0,0
4,Congrats on getting married today!! Hope you found someone with Disney passes for the honeymoon  @luishandshake,1,1
0,My computer is spazzing,0,0
0,missing you.  you left too soon and came too early.,0,0
0,"@mrtrev might be following your lead, party tomorrow &amp; I've woken up full of cold this morning",0,1
4,@xJLJTx this is weirdddddddddddddddddddddddddddd.,1,1
4,"HOME is amazing , u should watch it guys , how beautiful is our earth  http://myloc.me/3UES",1,1
4,Now playing: jagged edge- what you tryin do awww bedtime music,1,1
0,@courosa can't even see the video of your keynote on campus. sth. blocked? 1st time for a stream.,0,0
0,in other news: today: supposed to be me and my homie... just me... no homie,0,0
0,"RIP Farrah, you were a true Angel.",0,0
0,"SOS for sharing prob. but i dont know how to start ,, grrr..",0,0
0,I went through an entire box of tissues in less than 24 hours,0,0
0,ugh... my back is killing me.,0,0
4,thank you @shawnaaaa,1,1
0,He think he's sooooo slick!!! It's funny..... Too bad it's almost over wit,0,0
0,I know where Donnogle is!! If only I could get there first... but alas I am in New Plymouth!!,0,0
0,@rabiagarib don't trust @harisn he invited me to lahore to gift some barbie dolls to me but refused when I reached there,0,1
4,"Is back home from badminton! Its a good game just now! Man, I think I fell in love with Badminton!!",1,1
0,@Rampage4real lmao awww that sucks,0,0
0,"oh, cool, 50 updates! (i feel so young and small in comparison 2 u triple digit tweeters ...  )",0,1
4,just sold another branded license of tilt,1,1
0,@Sabrina6_6 i have work til 10 tomorrow,0,0
0,well dnt really knw wot to do stay wit some 1 who doesnt want 2 b wiv me or move home to rents after 4yr of bein away,0,0
0,I love 3.0 but my shazam isn't working and all my prev. saved tags are gone,0,0
4,@April_miss ok well i'll let you know how it is,1,1
0,Going to the gym in a few minutes. Haven't been there in about 3 weeks,0,1
0,@africanewtonxx I know right  who knows.. it's like impossible that it just dissapeared :S? xxx,0,0
0,"noooo..., drop by 1  33. sulumits-retsambew.biz",0,0
4,Photo: im diggin it short  http://tumblr.com/xta1yub1t,1,1
4,"@cpws Just remember to keep your head up. We can do this, just have to work on it. Have a great day",1,1
4,@DSKJewelry OMGGG thats so cuteeee!,1,1
0,@debblues me no see u at the g4 booth,0,0
0,My skin doctor said I have to remove my moles on my skin,0,0
4,"@WilliamGrim even if git was inferior in every other aspect, its ease of merging makes it the hands down winner in my book",1,1
0,@maureenwahlberg sorry to hear u couldnt enter the comp,0,0
0,Looking forward to the dentists,0,1
0,@delaneyateam not that I saw - it was very entertaining. A real cat amongst the CEP pigeons - he's gone quiet on Twitter though,0,1
4,I'm just the average girl-next-door who sits outside playing guitar for no one. Wishing there was a crowd. &lt;3,1,0
0,watching Leno's last show,0,1
0,@chanelsalvador she has ulcers  #saveheidi,0,1
0,http://twitpic.com/6poq5 - Andrea doesn't like the stock backgrounds that are coming with Windows 7  #fb,0,0
4,"9:30 am, having a cup of coffee then heading out later to the hairdresser  what is everyone else doing today??",1,1
0,@benbtu is it true?? Is XO really over?!!,0,1
0,I've gotten all 195 countries on sporcle three times in the past week...I'm addicted!,0,1
0,even my super loose shorts are now getting too tight,0,0
4,What a lovely day on the east coast...I'm toast,1,1
4,@muzicnerd thatd be cool  id wear em XD #MCRchat,1,1
0,@eemce_ yes.. everyonewants to hear about ur 33 dollar jeans.. SIZE 2 omg  not anorexic enough =/ take em back,0,1
0,aaaargh! we have the dreaded nits! So not enjoying all the treating and combing and sheet washing.,0,1
0,"a little bummed I have to take a client due to non payment to small claims court, called for information, never did this before.  #FB",0,0
4,@bamaisme said follow u so i did @redbonedime,1,1
4,@carlmayer Or the follow up single Dee Eye See Kay!,1,1
0,crying for my destiny,0,0
0,@AwesomeFrank -worries-  when's the last time you...? U know...,0,0
0,What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...,0,0
4,"@jessiiemcfly That used to happen to me, I'd do one side and then give up  Now my hair is naturally curly... idk how that happened :|",1,0
4,Hecks yeah. Jandy timsamlake is too rawesome!,1,0
0,watching the last episode of Jay Leno  my favorite talk show at night. No one can replace Jay Jay,0,0
0,"Wow, the new Google icons suck   http://bit.ly/z7JIE",0,1
0,"@uhdylan way to meet me on stickam, biffle. D; i waited for you.",0,1
4,&quot;I'm your biggest fan...I'll follow you until you love me. paparazzi&quot;-Lady Gaga,1,1
4,hanging out with the sisters  waiting for Mike to get out of work &lt;3,1,1
0,just put my t in the park ticket on ebay  i hope it sells.......,0,0
4,Afternoon all. Enjoy the day and have a great week ahead.,1,1
4,Movietime... hahaha! i love it.,1,1
4,I've decided i am gonna be in a bitchy mood today. Or until this Fuckhead goes to work.,1,0
4,@AriaaJaeger One of these days I will have to find out what it is your do beside write beautiful poetry,1,1
4,@nickpadmore You wear socks on your hands? Whatever floats your boat mate,1,1
4,"From Poste we moved to Blok S, finally lebih merakyat di sini.",1,1
0,Is stoopid-I spilt a bit of bleach on my pink top so now it just has a small white patch,0,1
0,just about to go to wooork  really cant be botherd with it todaay...think a few friday night drinks are in  order jack d n red bull? yesss,0,1
4,good morning  finally a day of sunshine for my summer hol!  away to watch the footie in the sun  x,1,1
4,@DarryleP I guess that's true!,1,1
4,i love barack obama  (L) x,1,1
4,"@Saffiter Nope, in a money tin.  I'm saving all the gold coins I get.",1,1
0,i have completely lost my voice!!,0,0
4,@croatianfire http://twitpic.com/5c0gv -  very nice,1,1
4,Or maybe i can -_- Idk i still think twitter is weird but i like the name,1,1
4,@johnol surely that wasn't  your first clue that you had issues!!,1,1
4,@justinepaul  http://bit.ly/1eV6uP  makes me so happy,1,1
0,Canes got crushed tonight.,0,0
4,"@benpargman BEN, it was such a pleasure to finally meet you and your family! I can't wait for the next chance  BLESS.",1,1
0,Yet another rainy day - all the more reason to watch MTW awards (wish I was there),0,0
4,@HOPELESS999 twitternya sensen dong. . thankies b4!,1,1
4,"@dirkjohnson I am no public speaker myself, don't worry. You did well.",1,1
4,"I've only had 1 cigarette today, I'm so proud of myself!",1,1
4,just finished cleaning a fridge and straightening a cupboard and Im not even home! OMG!!! and Im not getting paid! but I luv my friends,1,0
4,@mrskutcher watched &quot;about last night&quot; &amp; &quot;st Elmos fire&quot; last night! a blast from the past. Love them then &amp; now! u still look fab!,1,1
0,Wishing I could spend time with Choppy today. He was crying on the phone speaking with Kibitzer and Magic,0,0
4,No problem @MauricioAlberto Keep up the great tweets!,1,1
4,What's in Fashion Tech?,1,1
0,"so i just got that aim chat thing.. lol , but i have no one to add",0,0
0,boy in the striped pajamas is the saddest movie ive ever seen  currently crying like a baby,0,0
4,On bus...Friday morning..Library today,1,1
4,@DavidArchie haha thats soo cutee  what age is she??,1,1
4,@XoXoSmHXoXo SO YOU SHOULD LOVE&lt;3 ME FOR MAKING YOU ONE OF THESE!    SARAH MARIE HUNT YOUR THE BEST little  SISTER WELL SOMETIMES....,1,1
0,feels the need to drink a large amount of alcohol this weekend. dam every1 having mid years,0,0
4,Rather pleased that I've managed to sort out Sarah's birthday presents super early thanks to a late start this morning,1,1
0,Its toooo fucking hot to sleep god damnit.,0,0
4,I'm cursing Ryan!  My muscles are aching from the gym yesterday.  Hopefully it'll get easier the more I go.,1,0
0,@steelerzgirl07 when r u gunna have another live chat? i wanna pop in!! i miss u all  @dance_angel @leenuhvfc @dessy_14,0,0
0,"At work - looking out my office window at this dull, rainy day",0,0
4,@shabbychicc Hi,1,1
0,"I'm really sick of rain, it just started again! 5th day in a row now.",0,0
0,is pouting and sad. The opal from my favorite ring is gone.  I think I'm going to cry dammit. D:,0,0
4,@stevenshehori Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip,1,1
4,@MayGik Sneak Peak of today's presentation  http://idzr.org/26ia,1,1
